postcode;city;state;lat;lon
35-604;Rzeszów;podkarpackie;50,037453;22,004717
35-605;Rzeszów;podkarpackie;50,037453;22,004717
35-605;Rzeszów;podkarpackie;50,037453;22,004717
35-605;Rzeszów;podkarpackie;50,037453;22,004717
35-605;Rzeszów;podkarpackie;50,037453;22,004717
35-606;Rzeszów;podkarpackie;50,037453;22,004717
35-607;Rzeszów;podkarpackie;50,037453;22,004717
35-607;Rzeszów;podkarpackie;50,037453;22,004717
35-607;Rzeszów;podkarpackie;50,037453;22,004717
35-608;Rzeszów;podkarpackie;50,037453;22,004717
35-609;Rzeszów;podkarpackie;50,037453;22,004717
35-610;Rzeszów;podkarpackie;50,037453;22,004717
35-611;Rzeszów;podkarpackie;50,037453;22,004717
35-612;Rzeszów;podkarpackie;50,037453;22,004717
35-614;Rzeszów;podkarpackie;50,037453;22,004717
35-614;Rzeszów;podkarpackie;50,037453;22,004717
35-615;Rzeszów;podkarpackie;50,037453;22,004717
35-616;Rzeszów;podkarpackie;50,037453;22,004717
35-617;Rzeszów;podkarpackie;50,037453;22,004717
35-617;Rzeszów;podkarpackie;50,037453;22,004717
35-620;Rzeszów;podkarpackie;50,037453;22,004717
35-620;Rzeszów;podkarpackie;50,037453;22,004717
35-620;Rzeszów;podkarpackie;50,037453;22,004717
35-622;Rzeszów;podkarpackie;50,037453;22,004717
35-623;Rzeszów;podkarpackie;50,037453;22,004717
35-624;Rzeszów;podkarpackie;50,037453;22,004717
35-625;Rzeszów;podkarpackie;50,037453;22,004717
35-626;Rzeszów;podkarpackie;50,037453;22,004717
35-627;Rzeszów;podkarpackie;50,037453;22,004717
35-628;Rzeszów;podkarpackie;50,037453;22,004717
35-629;Rzeszów;podkarpackie;50,037453;22,004717
35-630;Rzeszów;podkarpackie;50,037453;22,004717
35-749;Rzeszów;podkarpackie;50,037453;22,004717
35-900;Rzeszów;podkarpackie;50,037453;22,004717
35-959;Rzeszów;podkarpackie;50,037453;22,004717
36-001;Trzebownisko;podkarpackie;50,078002;22,036459
36-002;Jasionka;podkarpackie;50,395234;21,802198
36-003;Przewrotne;podkarpackie;50,213864;21,950791
36-004;Łąka;podkarpackie;50,086321;22,097567
36-007;Krasne;podkarpackie;50,048641;22,091434
36-016;Chmielnik;podkarpackie;49,974611;22,145848
36-017;Błędowa Tyczyńska;podkarpackie;49,972360;22,182044
36-020;Tyczyn;podkarpackie;49,963792;22,033672
36-020;Tyczyn;podkarpackie;49,963792;22,033672
36-021;Budziwój;podkarpackie;49,966991;21,984221
36-024;Hyżne;podkarpackie;49,918500;22,173322
36-025;Dylągówka;podkarpackie;49,903999;22,208337
36-030;Błażowa;podkarpackie;49,885602;22,100801
36-030;Błażowa;podkarpackie;49,885602;22,100801
36-032;Kąkolówka;podkarpackie;49,859456;22,069034
36-034;Futoma;podkarpackie;49,860125;22,132503
36-040;Boguchwała;podkarpackie;49,980688;21,939182
36-041;Zarzecze;podkarpackie;49,952468;21,922282
36-042;Lubenia;podkarpackie;49,926022;21,934904
36-043;Straszydle;podkarpackie;49,903340;21,971964
36-046;Zgłobień;podkarpackie;50,011703;21,848707
36-047;Niechobrz;podkarpackie;49,982275;21,869043
36-050;Sokołów Małopolski;podkarpackie;50,227299;22,139645
36-051;Górno;podkarpackie;50,281910;22,146440
36-052;Nienadówka;podkarpackie;50,194051;22,104374
36-053;Kamień;podkarpackie;50,321919;22,137981
36-054;Mrowla;podkarpackie;50,096227;21,911381
36-055;Bratkowice;podkarpackie;50,115840;21,858412
36-060;Głogów Małopolski;podkarpackie;50,144824;21,953677
36-061;Harta;podkarpackie;49,861148;22,202739
36-062;Zaczernie;podkarpackie;50,092965;21,996049
36-065;Dynów;podkarpackie;49,813477;22,233815
36-065;Dynów;podkarpackie;49,813477;22,233815
36-067;Harta;podkarpackie;49,861148;22,202739
36-068;Bachórz;podkarpackie;49,836283;22,274871
36-069;Dylągowa;podkarpackie;49,779255;22,295830
36-071;Trzciana;podkarpackie;50,072141;21,839450
36-072;świlcza;podkarpackie;50,071424;21,899894
36-073;Strażów;podkarpackie;50,067995;22,132847
36-073;Strażów;podkarpackie;50,067995;22,132847
36-100;Kolbuszowa;podkarpackie;50,243328;21,775456
36-100;Kolbuszowa;podkarpackie;50,243328;21,775456
36-105;Cmolas;podkarpackie;50,294938;21,744405
36-106;Trzęsówka;podkarpackie;50,288383;21,693839
36-107;Przyłęk;podkarpackie;50,275712;21,606162
36-110;Majdan Królewski;podkarpackie;50,376897;21,769737
36-110;Majdan Królewski;podkarpackie;50,376897;21,769737
36-121;Wilcza Wola;podkarpackie;50,358289;21,905959
36-122;Dzikowiec;podkarpackie;50,273495;21,845759
36-123;Lipnica;podkarpackie;50,330578;21,891219
36-125;Wola Raniżowska;podkarpackie;50,295228;21,959061
36-130;Raniżów;podkarpackie;50,258661;21,971429
36-145;Widełka;podkarpackie;50,203572;21,880528
36-147;Niwiska;podkarpackie;50,224456;21,619913
36-200;Brzozów;podkarpackie;49,695040;22,019654
36-200;Brzozów;podkarpackie;49,695040;22,019654
36-203;Izdebki;podkarpackie;49,762555;22,094421
36-204;Dydnia;podkarpackie;49,687658;22,171337
36-205;Witryłów;podkarpackie;49,867500;22,322222
36-206;Humniska;podkarpackie;49,680596;22,045716
36-207;Grabownica Starzeńska;podkarpackie;49,660456;22,095191
36-211;Jasionów;podkarpackie;49,729722;22,278056
36-212;Trześniów;podkarpackie;49,646278;21,939868
36-213;Haczów;podkarpackie;49,671475;21,889588
36-220;Jasienica Rosielna;podkarpackie;49,744837;21,931060
36-221;Blizne;podkarpackie;49,750940;21,970393
36-230;Domaradz;podkarpackie;49,795318;21,947314
36-231;Golcowa;podkarpackie;49,773301;22,024843
36-233;Wesoła;podkarpackie;49,808460;22,070836
36-244;Siedliska;podkarpackie;49,952742;21,946167
36-245;Nozdrzec;podkarpackie;49,773190;22,195919
37-100;Łańcut;podkarpackie;50,069073;22,232092
37-100;Łańcut;podkarpackie;50,069073;22,232092
37-110;Żołynia;podkarpackie;50,161434;22,306280
37-110;Żołynia;podkarpackie;50,161434;22,306280
37-111;Rakszawa;podkarpackie;50,169963;22,232453
37-112;Kosina;podkarpackie;50,073121;22,329364
37-114;Białobrzegi;podkarpackie;50,101972;22,336435
37-114;Białobrzegi;podkarpackie;50,101972;22,336435
37-120;Markowa;podkarpackie;50,024507;22,311221
37-121;Husów;podkarpackie;49,977732;22,290061
37-122;Albigowa;podkarpackie;50,020426;22,224575
37-123;Handzlówka;podkarpackie;49,988098;22,224963
37-124;Kraczkowa;podkarpackie;50,037351;22,166348
37-125;Czarna;podkarpackie;50,109258;22,182694
37-126;Medynia Głogowska;podkarpackie;50,156907;22,137103
37-127;Krzemienica;podkarpackie;50,072166;22,190197
37-200;Przeworsk;podkarpackie;50,060174;22,492377
37-200;Przeworsk;podkarpackie;50,060174;22,492377
37-203;Gniewczyna Łańcucka;podkarpackie;50,107133;22,511372
37-204;Tryńcza;podkarpackie;50,159071;22,552468
37-205;Zarzecze;podkarpackie;49,952468;21,922282
37-206;Sietesz;podkarpackie;49,985447;22,346322
37-207;Gać;podkarpackie;50,024777;22,381280
37-210;Przeworsk;podkarpackie;50,060174;22,492377
37-220;Kańczuga;podkarpackie;49,984373;22,413184
37-220;Kańczuga;podkarpackie;49,984373;22,413184
37-222;Łopuszka Wielka;podkarpackie;49,935242;22,394438
37-224;Pantalowice;podkarpackie;49,954700;22,442460
37-230;Manasterz;podkarpackie;50,118490;22,667371
37-232;Jawornik Polski;podkarpackie;49,892256;22,285116
37-240;Przeworsk;podkarpackie;50,060174;22,492377
37-300;Leżajsk;podkarpackie;50,254184;22,415054
37-300;Leżajsk;podkarpackie;50,254184;22,415054
37-303;Kuryłówka;podkarpackie;50,299120;22,468180
37-304;Brzyska Wola;podkarpackie;50,330857;22,593159
37-305;Dębno;podkarpackie;50,196323;22,524740
37-306;Grodzisko Dolne;podkarpackie;50,166690;22,447636
37-307;Brzóza Królewska;podkarpackie;50,249440;22,316954
37-310;Nowa Sarzyna;podkarpackie;50,328059;22,345594
37-310;Nowa Sarzyna;podkarpackie;50,328059;22,345594
37-311;Wola Żarczycka;podkarpackie;50,288400;22,260182
37-312;Łętownia;podkarpackie;50,324722;22,234212
37-400;Nisko;podkarpackie;50,512457;22,154637
37-403;Pysznica;podkarpackie;50,575190;22,123430
37-405;Jarocin;podkarpackie;50,576371;22,311893
37-410;Ulanów;podkarpackie;50,491275;22,271127
37-413;Harasiuki;podkarpackie;50,472307;22,457896
37-414;Huta Krzeszowska;podkarpackie;50,528207;22,444612
37-415;Zaleszany;podkarpackie;50,646350;21,899263
37-416;Zbydniów;podkarpackie;50,630766;21,966522
37-418;Krzeszów;podkarpackie;50,403212;22,346325
37-420;Rudnik nad Sanem;podkarpackie;50,442904;22,248849
37-430;Jeżowe;podkarpackie;50,372173;22,122578
37-433;Bojanów;podkarpackie;50,445196;21,981420
37-450;Stalowa Wola;podkarpackie;50,581183;22,052343
37-450;Stalowa Wola;podkarpackie;50,581183;22,052343
37-450;Radomyśl nad Sanem;podkarpackie;50,581183;22,052343
37-462;Stalowa Wola;podkarpackie;50,581183;22,052343
37-463;Stalowa Wola;podkarpackie;50,581183;22,052343
37-464;Stalowa Wola;podkarpackie;50,581183;22,052343
37-464;Stalowa Wola;podkarpackie;50,581183;22,052343
37-465;Stalowa Wola;podkarpackie;50,581183;22,052343
37-465;Stalowa Wola;podkarpackie;50,581183;22,052343
37-467;Stalowa Wola;podkarpackie;50,581183;22,052343
37-467;Stalowa Wola;podkarpackie;50,581183;22,052343
37-470;Zaklików;podkarpackie;50,737677;22,091056
37-500;Jarosław;podkarpackie;50,015903;22,679657
37-500;Jarosław;podkarpackie;50,015903;22,679657
37-501;Jarosław;podkarpackie;50,015903;22,679657
37-501;Jarosław;podkarpackie;50,015903;22,679657
37-504;Jarosław;podkarpackie;50,015903;22,679657
37-505;Jarosław;podkarpackie;50,015903;22,679657
37-511;Wólka Pełkińska;podkarpackie;50,088590;22,617795
37-514;Munina;podkarpackie;49,996490;22,728020
37-522;Wiązownica;podkarpackie;50,074880;22,711830
37-523;Radawa;podkarpackie;50,134186;22,794285
37-530;Sieniawa;podkarpackie;50,182855;22,627308
37-534;Adamówka;podkarpackie;50,252523;22,680890
37-543;Laszki;podkarpackie;50,009454;22,869338
37-544;Zapałów;podkarpackie;50,087161;22,871141
37-550;Radymno;podkarpackie;49,950072;22,839803
37-550;Radymno;podkarpackie;49,950072;22,839803
37-552;Młyny;podkarpackie;49,978383;23,046571
37-554;Łowce;podkarpackie;49,940737;22,738157
37-555;Sośnica;podkarpackie;49,900588;22,876746
37-560;Pruchnik;podkarpackie;49,896665;22,514822
37-561;Chłopice;podkarpackie;49,948661;22,660737
37-562;Rokietnica;podkarpackie;49,897867;22,635378
37-565;Roźwienica;podkarpackie;49,941079;22,615573
37-600;Lubaczów;podkarpackie;50,169921;23,127611
37-600;Lubaczów;podkarpackie;50,169921;23,127611
37-610;Narol;podkarpackie;50,344452;23,345807
37-610;Narol;podkarpackie;50,344452;23,345807
37-611;Cieszanów;podkarpackie;50,237177;23,131234
37-612;Stary Lubliniec;podkarpackie;50,275939;23,074940
37-613;Ruda Różaniecka;podkarpackie;50,334362;23,187727
37-614;Płazów;podkarpackie;50,313729;23,244686
37-620;Horyniec-Zdrój;podkarpackie;50,196711;23,348428
37-620;Horyniec-Zdrój;podkarpackie;50,196711;23,348428
37-621;Basznia Dolna;podkarpackie;50,173888;23,233941
37-625;Krowica Sama;podkarpackie;50,102604;23,221623
37-626;Łukawiec;podkarpackie;50,077027;23,124183
37-627;Wielkie Oczy;podkarpackie;50,019121;23,143402
37-630;Oleszyce;podkarpackie;50,169152;23,020974
37-630;Oleszyce;podkarpackie;50,169152;23,020974
37-631;Nowa Grobla;podkarpackie;50,077738;23,023429
37-632;Stary Dzików;podkarpackie;50,283797;22,899638
37-700;Przemyśl;podkarpackie;49,788199;22,756755
37-700;Przemyśl;podkarpackie;49,788199;22,756755
37-700;Przemyśl;podkarpackie;49,788199;22,756755
37-701;Przemyśl;podkarpackie;49,788199;22,756755
37-701;Przemyśl;podkarpackie;49,788199;22,756755
37-702;Przemyśl;podkarpackie;49,788199;22,756755
37-703;Przemyśl;podkarpackie;49,788199;22,756755
37-704;Przemyśl;podkarpackie;49,788199;22,756755
37-704;Przemyśl;podkarpackie;49,788199;22,756755
37-705;Przemyśl;podkarpackie;49,788199;22,756755
37-705;Przemyśl;podkarpackie;49,788199;22,756755
37-706;Przemyśl;podkarpackie;49,788199;22,756755
37-706;Przemyśl;podkarpackie;49,788199;22,756755
37-710;Żurawica;podkarpackie;49,818702;22,802973
37-712;Orzechowce;podkarpackie;49,849249;22,768108
37-713;Maćkowice;podkarpackie;49,858784;22,707640
37-716;Orły;podkarpackie;49,871535;22,829654
37-717;Kaszyce;podkarpackie;49,902465;22,735177
37-720;Przemyśl;podkarpackie;49,788199;22,756755
37-720;Przemyśl;podkarpackie;49,788199;22,756755
37-722;Wyszatyce;podkarpackie;49,833690;22,876850
37-723;Stubno;podkarpackie;49,883627;22,949876
37-724;Kalników;podkarpackie;49,920987;23,011195
37-732;Medyka;podkarpackie;49,812159;22,928469
37-733;Pikulice;podkarpackie;49,737938;22,789085
37-734;Fredropol;podkarpackie;49,697788;22,758223
37-740;Bircza;podkarpackie;49,696105;22,473595
37-740;Bircza;podkarpackie;49,696105;22,473595
37-741;Krasiczyn;podkarpackie;49,767537;22,657129
37-742;Rybotycze;podkarpackie;49,654723;22,659369
37-743;Nowosiółki Dydyńskie;podkarpackie;49,646143;22,727272
37-749;Przemyśl;podkarpackie;49,788199;22,756755
37-750;Dubiecko;podkarpackie;49,828217;22,398784
37-751;Żohatyn;podkarpackie;49,752890;22,357610
37-752;Bachórzec;podkarpackie;49,828871;22,335364
37-754;Babice;podkarpackie;49,819540;22,474690
37-755;Krzywcza;podkarpackie;49,801346;22,557067
38-100;Strzyżów;podkarpackie;49,870209;21,785629
38-100;Strzyżów;podkarpackie;49,870209;21,785629
38-102;Grodzisko;podkarpackie;49,917621;21,717645
38-111;Żyznów;podkarpackie;49,812173;21,843225
38-112;Lutcza;podkarpackie;49,805617;21,901388
38-114;Niebylec;podkarpackie;49,857487;21,904955
38-115;Połomia;podkarpackie;49,899459;21,876950
38-116;Gwoźnica Górna;podkarpackie;49,839791;21,970187
38-120;Czudec;podkarpackie;49,938668;21,847858
38-120;Czudec;podkarpackie;49,938668;21,847858
38-121;Pstrągowa;podkarpackie;49,935178;21,759994
38-123;Wysoka Strzyżowska;podkarpackie;49,835596;21,739362
38-124;Wiśniowa;podkarpackie;49,883798;21,650078
38-124;Wiśniowa;podkarpackie;49,883798;21,650078
38-125;Stępina;podkarpackie;49,873390;21,586625
38-126;Markuszowa;podkarpackie;49,858757;21,706518
38-130;Frysztak;podkarpackie;49,594554;21,963398
38-130;Frysztak;podkarpackie;49,594554;21,963398
38-131;Gogołów;podkarpackie;49,852804;21,503029
38-200;Jasło;podkarpackie;49,747047;21,474314
38-200;Jasło;podkarpackie;49,747047;21,474314
38-201;Jasło;podkarpackie;49,747047;21,474314
38-203;Szebnie;podkarpackie;49,758956;21,597093
38-204;Tarnowiec;podkarpackie;49,791356;21,577989
38-207;Przysieki;podkarpackie;49,741979;21,419135
38-211;Jasło;podkarpackie;49,747047;21,474314
38-212;Brzyska;podkarpackie;49,820286;21,390815
38-213;Kołaczyce;podkarpackie;49,807661;21,434052
38-214;Bieździedza;podkarpackie;49,803681;21,475023
38-220;Dębowiec;podkarpackie;49,677166;21,458473
38-220;Dębowiec;podkarpackie;49,677166;21,458473
38-222;Cieklin;podkarpackie;49,647778;21,388413
38-223;Osiek Jasielski;podkarpackie;49,626938;21,468079
38-230;Nowy Żmigród;podkarpackie;49,605193;21,540214
38-232;Krempna;podkarpackie;49,510348;21,503101
38-241;Osobnica;podkarpackie;49,699817;21,402928
38-242;Skołyszyn;podkarpackie;49,752111;21,335270
38-243;Harklowa;podkarpackie;49,715254;21,342972
38-244;święcany;podkarpackie;49,778781;21,276332
38-245;Czermna;małopolskie;49,816723;21,293253
38-246;Szerzyny;małopolskie;49,805756;21,243669
38-247;Ołpiny;małopolskie;49,806557;21,203331
38-300;Gorlice;małopolskie;49,658290;21,159383
38-300;Gorlice;małopolskie;49,658290;21,159383
38-302;Gorlice;małopolskie;49,658290;21,159383
38-302;Gorlice;małopolskie;49,658290;21,159383
38-303;Kobylanka;małopolskie;49,667591;21,220884
38-304;Kryg;małopolskie;49,656918;21,255640
38-305;Lipinki;małopolskie;49,672347;21,292122
38-306;Libusza;małopolskie;49,691790;21,239290
38-307;Sękowa;małopolskie;49,612818;21,206505
38-311;Szymbark;małopolskie;49,627744;21,108420
38-312;Ropa;małopolskie;49,579011;21,068072
38-313;śnietnica;małopolskie;49,510641;21,054505
38-314;Łosie;małopolskie;49,573565;21,080056
38-315;Uście Gorlickie;małopolskie;49,534233;21,170777
38-316;Wysowa;małopolskie;49,445737;21,171272
38-320;Gorlice;małopolskie;49,658290;21,159383
38-320;Gorlice;małopolskie;49,658290;21,159383
38-321;Moszczenica;małopolskie;49,726126;21,103085
38-322;Łużna;małopolskie;49,712434;21,053477
38-323;Rożnowice;małopolskie;49,758180;21,162211
38-324;Siedliska;małopolskie;50,026995;21,134973
38-331;Szalowa;małopolskie;49,682076;21,022621
38-333;Zagórzany;małopolskie;49,699091;21,158350
38-340;Biecz;małopolskie;49,730535;21,249421
38-340;Biecz;małopolskie;49,730535;21,249421
38-350;Bobowa;małopolskie;49,713003;20,957605
38-400;Krosno;podkarpackie;49,693807;21,765151
38-400;Krosno;podkarpackie;49,693807;21,765151
38-400;Krosno;podkarpackie;49,693807;21,765151
38-401;Krosno;podkarpackie;49,693807;21,765151
38-402;Krosno;podkarpackie;49,693807;21,765151
38-402;Krosno;podkarpackie;49,693807;21,765151
38-404;Krosno;podkarpackie;49,693807;21,765151
38-406;Odrzykoń;podkarpackie;49,740698;21,740797
38-407;Bratkówka;podkarpackie;49,760236;21,714033
38-408;Węglówka;podkarpackie;49,777175;21,776625
38-409;Krosno;podkarpackie;49,693807;21,765151
38-410;Krosno;podkarpackie;49,693807;21,765151
38-411;Krosno;podkarpackie;49,693807;21,765151
38-411;Krosno;podkarpackie;49,693807;21,765151
38-420;Korczyna;podkarpackie;49,727675;21,823845
38-421;Kombornia;podkarpackie;49,716570;27,881540
38-422;Krościenko Wyżne;podkarpackie;49,683477;21,861397
38-430;Miejsce Piastowe;podkarpackie;49,635067;21,784894
38-430;Miejsce Piastowe;podkarpackie;49,635067;21,784894
38-440;Iwonicz-Zdrój;podkarpackie;49,575207;21,783134
38-440;Iwonicz-Zdrój;podkarpackie;49,575207;21,783134
38-441;Lubatowa;podkarpackie;49,544768;21,762851
38-450;Dukla;podkarpackie;49,558631;21,689707
38-450;Dukla;podkarpackie;49,558631;21,689707
38-455;Głowienka;podkarpackie;49,647840;21,744528
38-456;Łęki Dukielskie;podkarpackie;49,603738;21,707689
38-457;Zręcin;podkarpackie;49,668632;21,688284
38-458;Chorkówka;podkarpackie;49,647254;21,669725
38-459;Kopytowa;podkarpackie;49,663857;21,607579
38-460;Jedlicze;podkarpackie;49,714895;21,648589
38-460;Jedlicze;podkarpackie;49,714895;21,648589
38-462;Kobylany;podkarpackie;49,603324;21,635568
38-471;Wojaszówka;podkarpackie;49,779099;21,665985
38-472;Łączki Jagiellońskie;podkarpackie;49,785740;21,688711
38-473;Łęki Strzyżowskie;podkarpackie;49,774712;21,688362
38-480;Rymanów;podkarpackie;49,573101;21,860105
38-480;Rymanów;podkarpackie;49,573101;21,860105
38-481;Rymanów-Zdrój;podkarpackie;49,545557;21,845237
38-481;Rymanów-Zdrój;podkarpackie;49,545557;21,845237
38-482;Klimkówka;podkarpackie;49,594373;21,849973
38-483;Wróblik Szlachecki;podkarpackie;49,616130;21,891234
38-485;Jaśliska;podkarpackie;49,440327;21,809652
38-500;Sanok;podkarpackie;49,560905;22,207028
38-500;Sanok;podkarpackie;49,560905;22,207028
38-501;Sanok;podkarpackie;49,560905;22,207028
38-503;Mrzygłód;podkarpackie;49,620045;22,274491
38-504;Niebieszczany;podkarpackie;49,507105;22,154573
38-505;Bukowsko;podkarpackie;49,479049;22,060937
38-506;Nowotaniec;podkarpackie;49,519164;22,033127
38-507;Jurowce;podkarpackie;49,598778;22,134602
38-512;Sanok;podkarpackie;49,560905;22,207028
38-516;Tarnawa Dolna;podkarpackie;49,448965;22,239130
38-524;Besko;podkarpackie;49,589040;21,954044
38-530;Zarszyn;podkarpackie;49,577882;22,017566
38-533;Nowosielce;podkarpackie;49,562383;22,085617
38-535;Tyrawa Wołoska;podkarpackie;49,580000;22,366843
38-540;Zagórz;podkarpackie;49,510975;22,261781
38-540;Zagórz;podkarpackie;49,510975;22,261781
38-542;Rzepedź;podkarpackie;49,414726;22,148097
38-543;Komańcza;podkarpackie;49,596242;21,936621
38-600;Lesko;podkarpackie;49,468901;22,330382
38-600;Lesko;podkarpackie;49,468901;22,330382
38-604;Hoczew;podkarpackie;49,426510;22,322700
38-606;Baligród;podkarpackie;49,336796;22,286634
38-607;Cisna;podkarpackie;49,213180;22,328332
38-608;Wetlina;podkarpackie;49,155782;22,470373
38-610;Polańczyk;podkarpackie;49,372251;22,429800
38-700;Ustrzyki Dolne;podkarpackie;49,427062;22,593180
38-700;Ustrzyki Dolne;podkarpackie;49,427062;22,593180
38-709;Polana;podkarpackie;49,300849;22,574678
38-710;Czarna Góra;podkarpackie;49,325723;22,671352
38-711;Ropienka;podkarpackie;49,531293;22,482521
38-712;Wojtkowa;podkarpackie;49,563420;22,558303
38-713;Lutowiska;podkarpackie;49,217805;22,655258
